3614	Gipson	Mike	28	5MdyQUos5ao	1961	1983	I wanna thank the Auditor, you and your staff for doing an impeccable job, for your contribution, not only doing the audit, but also your contributions you played here today, as well as the legislative analysts. I want to thank you very much and also for the Judicial Council and the AOC for coming out and presenting your particular case.
3615	Hill	Jerry	66	N-Bfbq4TmhI	33	44	It would also provide that an accredited outpatient setting, which is regulated by the medical board is required to perform peer review of physicians and surgeons and other medical staff within its facility.
3616	Leno	Mark	60	gB0SqdP0x6o	517	529	Wouldn't that make sense? And wouldn't that be a good first step that anyone, if we tested everyone, and we found that thirty or forty percent of coming in that you are going directly into treatment.
3617	Monning	Bill	25	hnhklV-igrA	241	262	But it's when that personal choice may have an adverse impact on somebody else's child that forces us to try to make the decision that is in the best interest of our broad community. So that's where I land on this, and again, I appreciate everybody's sincerity and obvious commitment to the...that it's in the best interest of their children. So thank you.
3618	Mitchell	Holly	64	2nTGfRwIGSk	287	301	Thank you, it's okay. Thank you very much. This issue we heard in sub three Senator Monning may recall. I think the last two years. It was an action taken in the budget sub Committee that happened annually.
3619	Gaines	Beth	109	4-5ngRp_LtI	1433	1446	This site does not conflict with any CDCR operational or facility plans at either old Folsom Prison, or new Folsom Prison, and would built and operated with private donations.
3620	Lara	Ricardo	107	qTf-RqJKEFo	1051	1069	The RMC was created through statute in 1999 with the mission to preserve open space and provide for low-impact recreation an educational uses, wildlife habitat restoration and protection, and watershed improvements within the boundaries of the conservancy.
3621	McCarty	Kevin	22	ZXZJp00flVo	33	44	I think we had 15 hearings, over 50 hours of hearings, on this education finance subject matter. So, appreciate all the input and looking forward to closing out our actions today.
3622	Rendon	Anthony	120	nkFf3IHgULc	840	855	Thank you Madam Chair you brought up the idea of enforcement folks from the Apartment Association brought up the idea of the problems relating to information dissemination. There are a number of questions that still need to be answered relative to SB 407.
3623	Mitchell	Holly	64	H8qQQkSchzo	1462	1481	Thank you Mr. Chair, a couple quick questions Senator Wiekowski is, is the crooks of the issue your concern, that the organizations are inappropriately counting some activities as community benefit? Or is it a broader concern around the general under reporting of appropriate activities as community benefit?
3624	O'Donnell	Patrick	113	5fJ7Ysn9i88	555	566	Citizenship test etcetera, the list goes on. So, adult education to me, I'm very passionate about it because I've seen it work, I help deliver it and I've seen the success it can deliver.
3625	Salas	Rudy	34	HBHfaes5iio	1776	1789	Thank you, Mr. Chair, committee members. I present before you Assembly Bill 1043 would not add costs to the state. It would simply make interregional route 43 eligible to compete for interregional transportation improvement program funds.
3626	Linder	Eric	39	9CBpVwqHDr0	582	610	I have to congratulate you for bringing forward another simple, yet elegant measure that seems very, very common sense. I'm glad to support this and I look forward to continuing to partner with you on stopping this plague of hit-and-run accidents that are happening all over the state, and as the assembly member said, in all of our districts. So, thank you for doing this, and you, of course, will count on my support.
3627	Hueso	Ben	48	w3XqiN30Dys	1995	2016	But we haven't really found a way to crack the code on how to build parks in those underserved areas. It's easy for new communities where you add the cost of the amenities into the developer impact fees. And that's how we develop California communities. But for those communities, they've been left behind. So this bill is an equalizer.
3628	Roth	Richard	106	CdKj6oLMa4k	1009	1027	No, no, no. I understand, but that's a different issue. That's a preemption issue, but, you're saying that if you can't have a different set of benefits applied equally across the board to all of your California employees, then you do for your employees based in New York?
3629	Hueso	Ben	48	CVYbaFO-ROE	1044	1073	It might not be the best model, but there's a reason for that. That's to regulate how transportation could better be, and most affordably be provided. We decided here in this state to give an exemption to this industry, so they can operate outside of that regulation from the local level, which creates a disruption in their ability to manage local transportation, because now these services can freely go anywhere in the state.
3630	Pavley	Fran	104	gZ0_qo7XpYk	2536	2554	You don't have an understanding of how because your objective is good. I respect the energy commission. But just the political realities of this challenge, they shall be able to work with you to see, you may have to change the bill to some extent but whatever.
3631	Wagner	Donald	88	-OpN4Uo7BxE	1047	1065	You still have a remedy, you still have to enforce all of the protections as before. All we're doing here is adding a costly, additional, wholly unnecessary mandate that really takes away local control and the abilities of our locals to run elections.
3632	Bonta	Rob	85	d6E9NdP26E4	371	385	Thank you. Additional witnesses in opposition? Seeing none, any questions or comments from members? Can entertain a motion? We have a motion, we have a second. Dr. Pan, would you like to close?
